Source_File,Mode,Speed_Label,Speed_Value,Force_Limit_g,Force_Trigger_g,Trial_Index,Trial_Name,Sample_Count,Median_dt_s,Baseline_Mean_g,Baseline_Std_g,Onset_Threshold_g,Onset_Trial_Elapsed_s,Onset_Force_g,Onset_Angle,Peak_Force_g,Peak_Force_Trial_Elapsed_s,Peak_Force_Angle,Overshoot_g
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,9,speed_09,179,0.012444,-4.000000,0.000000,16.000000,2.520287,19.000000,675,1130.000000,3.323597,654,630.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,10,speed_10,128,0.012443,-3.540000,0.681469,16.460000,2.515748,18.800000,682,1145.000000,3.309739,653,645.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,11,speed_11,191,0.012394,-3.740000,0.456508,16.260000,2.268561,20.400000,675,1216.000000,3.082954,652,716.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,12,speed_12,168,0.012456,-2.980000,1.100727,17.020000,2.291096,25.000000,675,1150.000000,3.075184,654,650.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,13,speed_13,251,0.012480,-4.000000,0.000000,16.000000,4.211534,16.600000,683,1098.000000,5.009711,655,598.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,14,speed_14,96,0.012450,-3.280000,0.913017,16.720000,2.658044,19.400000,676,750.800000,2.882250,663,250.800000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,15,speed_15,217,0.012410,-4.000000,0.000000,16.000000,2.568963,21.200000,675,1170.000000,3.351695,653,670.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,16,speed_16,195,0.012481,-4.000000,0.000000,16.000000,2.786001,20.400000,683,1094.000000,3.581743,655,594.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,17,speed_17,151,0.012486,-4.000000,0.000000,16.000000,2.468096,22.200000,675,1061.000000,3.254095,657,561.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,18,speed_18,145,0.012473,-4.000000,0.000000,16.000000,2.864789,18.600000,682,1102.000000,3.657823,655,602.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,19,speed_19,201,0.012430,-2.900000,1.426184,17.100000,2.281422,19.400000,683,1137.000000,3.077240,654,637.000000
middlefinger_speed250_force500_20trials_20260303-173758.csv,speed,speed250,250,500,300,20,speed_20,223,0.012390,-4.000000,0.000000,16.000000,2.975519,22.400000,675,1170.000000,3.757045,653,670.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,1,speed_01,130,0.012507,-6.440000,0.637495,13.560000,2.139833,20.600000,661,1482.000000,2.964493,650,982.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,2,speed_02,142,0.012407,-2.000000,0.000000,18.000000,2.296329,34.400000,661,1490.000000,3.163675,649,990.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,3,speed_03,117,0.012422,-4.340000,0.726911,15.660000,2.198175,36.000000,661,1504.000000,3.039510,649,1004.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,4,speed_04,136,0.012425,-2.140000,0.310483,17.860000,2.079391,30.000000,661,1536.000000,2.973028,648,1036.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,5,speed_05,93,0.012483,-2.780000,0.997798,17.220000,2.049058,29.200000,661,1554.000000,2.902280,647,1054.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,6,speed_06,121,0.012463,-4.640000,0.747262,15.360000,2.106862,29.000000,673,1532.000000,2.989991,648,1032.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,7,speed_07,144,0.012422,-4.260000,0.400500,15.740000,2.208347,21.600000,673,1520.000000,3.035680,648,1020.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,8,speed_08,164,0.012450,-4.480000,0.601332,15.520000,2.085368,29.400000,673,1545.000000,2.978859,648,1045.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,9,speed_09,107,0.012574,-4.000000,0.000000,16.000000,3.319798,35.000000,661,1494.000000,4.176555,649,994.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,10,speed_10,142,0.012395,-4.120000,0.381576,15.880000,2.044258,27.400000,673,1534.000000,2.897988,648,1034.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,11,speed_11,147,0.012443,-4.000000,0.000000,16.000000,2.321179,28.400000,661,1502.000000,3.146169,649,1002.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,12,speed_12,175,0.012427,-2.120000,0.430813,17.880000,2.402232,27.000000,673,1504.000000,3.232666,648,1004.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,13,speed_13,103,0.012450,-4.940000,1.131548,15.060000,2.116736,25.800000,661,1540.800000,2.996278,648,1040.800000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,14,speed_14,170,0.012422,-2.000000,0.000000,18.000000,2.373413,26.800000,672,1525.000000,3.207243,648,1025.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,15,speed_15,114,0.012426,-2.000000,0.000000,18.000000,2.195406,26.400000,673,1476.000000,3.049955,650,976.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,16,speed_16,135,0.012466,-4.000000,0.000000,16.000000,2.564198,19.400000,673,1508.000000,3.440408,648,1008.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,17,speed_17,115,0.012426,-3.340000,1.544150,16.660000,2.241160,26.800000,661,1476.000000,3.054269,649,976.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,18,speed_18,101,0.012446,-2.300000,0.531037,17.700000,2.054836,26.600000,673,1440.000000,2.908293,650,940.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,19,speed_19,97,0.012479,-2.980000,1.324991,17.020000,2.056484,58.800000,661,1484.000000,2.914833,650,984.000000
middlefinger_speed500_force500_20trials_20260303-172840.csv,speed,speed500,500,500,300,20,speed_20,113,0.012359,-2.440000,0.747262,17.560000,2.123389,25.000000,673,1073.000000,2.875249,653,573.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,1,speed_01,175,0.012427,-2.615000,1.143689,17.385000,2.008303,35.000000,655,1673.000000,2.808356,644,1173.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,2,speed_02,93,0.012563,-2.000000,0.000000,18.000000,2.160803,25.800000,657,1706.000000,3.001676,644,1206.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,3,speed_03,102,0.012522,-3.620000,1.946176,16.380000,2.009879,61.200000,647,1701.000000,2.804237,644,1201.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,4,speed_04,172,0.012508,-3.180000,1.633279,16.820000,2.462691,97.200000,644,1710.000000,3.246755,644,1210.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,5,speed_05,190,0.012460,-1.600000,0.871780,18.400000,1.981227,26.600000,657,1738.000000,2.787358,644,1238.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,6,speed_06,210,0.012475,-2.000000,0.000000,18.000000,2.209435,70.400000,655,1709.000000,2.997998,644,1209.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,7,speed_07,100,0.012631,-2.320000,0.581034,17.680000,2.962455,99.200000,647,1641.000000,3.746376,644,1141.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,8,speed_08,142,0.012377,-2.000000,0.000000,18.000000,2.196261,70.600000,647,1708.000000,2.984683,644,1208.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,9,speed_09,243,0.012443,-2.000000,0.000000,18.000000,3.335110,26.600000,657,1665.000000,4.146882,644,1165.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,10,speed_10,250,0.012447,-2.620000,0.977548,17.380000,2.386645,25.800000,657,1713.000000,3.183725,644,1213.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,11,speed_11,367,0.012399,-2.000000,0.000000,18.000000,4.372386,60.200000,657,1694.000000,5.163964,644,1194.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,12,speed_12,178,0.012466,-2.000000,0.000000,18.000000,2.984588,61.600000,647,1713.000000,3.770715,644,1213.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,13,speed_13,106,0.012410,-2.000000,0.000000,18.000000,3.533646,43.600000,657,1213.000000,4.274864,652,713.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,14,speed_14,171,0.012415,-2.000000,0.000000,18.000000,2.434121,61.400000,647,1602.000000,3.236994,644,1102.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,15,speed_15,157,0.012450,-4.000000,0.000000,16.000000,2.827638,60.000000,647,1646.000000,3.613054,644,1146.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,16,speed_16,123,0.012439,-5.000000,1.242578,15.000000,2.591719,60.800000,657,1682.000000,3.380574,644,1182.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,17,speed_17,233,0.012430,-4.000000,0.000000,16.000000,3.971895,60.200000,647,1722.000000,4.787448,644,1222.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,18,speed_18,127,0.012468,-2.000000,0.000000,18.000000,2.672536,61.200000,657,1686.000000,3.506048,644,1186.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,19,speed_19,190,0.012432,-4.000000,0.000000,16.000000,2.392979,24.400000,658,1693.000000,3.212045,644,1193.000000
middlefinger_speed750_force500_20trials_20260303-171840.csv,speed,speed750,750,500,300,20,speed_20,113,0.012372,-4.020000,0.060000,15.980000,2.353757,58.600000,657,1708.000000,3.158493,644,1208.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,1,speed_01,103,0.012459,-1.860000,2.276928,18.140000,1.982756,57.800000,652,1610.000000,2.787720,647,1110.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,2,speed_02,153,0.012433,0.000000,0.000000,20.000000,2.225845,34.400000,665,1672.000000,3.033573,645,1172.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,3,speed_03,185,0.012451,0.000000,0.000000,20.000000,2.501946,35.000000,650,1717.000000,3.301626,644,1217.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,4,speed_04,148,0.012380,-1.020000,1.423938,18.980000,3.386642,46.400000,664,1720.000000,4.177301,644,1220.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,5,speed_05,139,0.012470,-1.560000,1.884251,18.440000,2.665577,45.400000,664,1732.000000,3.461972,644,1232.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,6,speed_06,161,0.012432,-1.940000,2.262830,18.060000,3.041800,57.400000,650,1724.000000,3.844593,644,1224.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,7,speed_07,142,0.012508,-0.040000,0.120000,19.960000,2.020052,45.600000,650,1704.000000,2.818060,644,1204.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,8,speed_08,128,0.012495,-2.080000,2.469332,17.920000,1.949937,55.800000,650,1686.000000,2.735932,644,1186.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,9,speed_09,107,0.012511,-2.680000,2.935575,17.320000,2.296172,54.800000,650,1672.000000,3.080873,644,1172.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,10,speed_10,124,0.012525,-2.420000,2.620611,17.580000,1.944641,44.600000,649,1665.000000,2.752938,644,1165.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,11,speed_11,114,0.012456,-3.520000,2.735251,16.480000,2.071733,43.000000,664,1662.000000,2.878004,644,1162.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,12,speed_12,101,0.012514,11.925000,35.874791,155.424164,2.755695,229.600000,644,1673.000000,3.514766,644,1173.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,13,speed_13,146,0.012448,-1.000000,0.000000,19.000000,2.269854,42.800000,650,1677.000000,3.063014,644,1177.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,14,speed_14,148,0.012456,0.000000,0.000000,20.000000,2.466175,31.800000,664,1657.000000,3.264117,644,1157.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,15,speed_15,253,0.012458,-2.740000,1.977979,17.260000,2.024182,55.200000,650,1666.000000,2.833250,644,1166.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,16,speed_16,98,0.012514,-1.000000,0.000000,19.000000,2.759100,42.600000,650,1666.000000,3.598138,644,1166.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,17,speed_17,174,0.012456,-1.000000,0.000000,19.000000,3.109932,53.200000,649,1668.000000,3.899934,644,1168.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,18,speed_18,135,0.012494,-2.260000,1.694816,17.740000,1.976553,43.600000,664,1677.000000,2.762620,644,1177.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,19,speed_19,104,0.012533,-1.520000,0.960000,18.480000,2.096920,43.200000,664,1684.000000,2.922650,644,1184.000000
middlefinger_speed1000_force500_20trials_20260303-165337.csv,speed,speed1000,1000,500,300,20,speed_20,201,0.012490,-1.000000,0.000000,19.000000,2.521803,43.000000,664,1685.000000,3.310366,644,1185.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,1,hybrid_01,197,0.012469,2.000000,0.000000,22.000000,2.546478,24.400000,692,549.000000,3.157673,668,49.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,2,hybrid_02,220,0.012506,2.000000,0.000000,22.000000,2.923849,22.000000,692,625.000000,3.860540,666,125.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,3,hybrid_03,579,0.012466,4.000000,0.000000,24.000000,6.287932,26.400000,692,549.000000,6.900415,668,49.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,4,hybrid_04,129,0.012492,2.000000,0.000000,22.000000,12.043424,23.800000,692,547.600000,12.669615,668,47.600000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,5,hybrid_05,163,0.012451,4.000000,0.000000,24.000000,3.699839,25.200000,692,585.000000,4.508049,667,85.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,6,hybrid_06,191,0.012493,4.020000,0.060000,24.020000,3.841062,27.400000,692,576.000000,4.613652,668,76.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,7,hybrid_07,230,0.012458,4.000000,0.000000,24.000000,4.040853,27.200000,692,572.000000,4.736473,668,72.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,8,hybrid_08,127,0.012488,2.000000,0.000000,22.000000,3.281724,23.600000,692,566.000000,4.093809,668,66.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,9,hybrid_09,278,0.012454,2.000000,0.000000,22.000000,5.263864,22.000000,692,565.000000,5.914216,668,65.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,10,hybrid_10,538,0.012473,2.000000,0.000000,22.000000,4.739984,25.600000,692,548.000000,5.365929,668,48.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,11,hybrid_11,228,0.012457,2.000000,0.000000,22.000000,3.703932,22.600000,692,574.000000,4.352062,668,74.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,12,hybrid_12,150,0.012482,2.000000,0.000000,22.000000,3.155373,26.600000,692,576.000000,3.830736,668,76.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,13,hybrid_13,157,0.012493,2.000000,0.000000,22.000000,5.874068,23.800000,692,589.000000,6.686887,667,89.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,14,hybrid_14,234,0.012481,4.000000,0.000000,24.000000,5.545328,24.800000,692,581.000000,6.344269,667,81.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,15,hybrid_15,253,0.012462,2.000000,0.000000,22.000000,3.513185,26.200000,692,568.000000,4.146809,668,68.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,16,hybrid_16,268,0.012481,2.000000,0.000000,22.000000,3.368233,25.600000,692,580.000000,4.194128,667,80.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,17,hybrid_17,154,0.012514,1.000000,0.000000,21.000000,6.139147,24.800000,692,574.000000,6.866391,668,74.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,18,hybrid_18,234,0.012520,4.000000,0.000000,24.000000,4.217826,25.600000,692,584.000000,5.042089,667,84.000000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,19,hybrid_19,163,0.012510,2.000000,0.000000,22.000000,4.705484,23.400000,692,549.400000,5.329781,668,49.400000
middlefinger_hybrid_force500_20trials_20260303-185150.csv,hybrid,hybrid,hybrid,500,300,20,hybrid_20,124,0.012463,2.000000,0.000000,22.000000,3.438624,23.400000,692,576.000000,4.099266,668,76.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,1,speed_01,456,0.012497,-8.000000,0.000000,12.000000,6.657413,27.400000,689,872.000000,7.791343,660,122.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,2,speed_02,521,0.012480,-6.000000,0.000000,14.000000,6.510991,29.000000,689,916.400000,8.011599,660,166.400000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,3,speed_03,484,0.012494,-5.000000,0.000000,15.000000,6.421384,21.800000,689,856.000000,7.566963,660,106.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,4,speed_04,472,0.012488,-5.000000,0.000000,15.000000,6.687541,19.800000,690,858.000000,7.834773,660,108.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,5,speed_05,440,0.012501,-5.000000,0.000000,15.000000,6.618002,19.200000,690,870.000000,7.792767,660,120.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,6,speed_06,499,0.012474,-6.000000,0.000000,14.000000,6.490108,21.000000,689,882.000000,7.649987,660,132.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,7,speed_07,493,0.012473,-6.000000,0.000000,14.000000,7.416371,21.000000,690,904.600000,9.049274,660,154.600000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,8,speed_08,455,0.012435,-6.000000,0.000000,14.000000,6.804579,29.000000,689,912.400000,8.173251,660,162.400000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,9,speed_09,539,0.012485,-6.000000,0.000000,14.000000,7.172699,26.600000,689,973.000000,8.431941,658,223.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,10,speed_10,403,0.012506,-6.000000,0.000000,14.000000,6.603248,24.600000,689,794.600000,7.413881,665,44.600000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,11,speed_11,564,0.012478,-6.000000,0.000000,14.000000,8.925924,30.000000,689,917.600000,10.334044,660,167.600000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,12,speed_12,470,0.012493,-6.000000,0.000000,14.000000,6.829852,28.000000,688,842.000000,7.903241,660,92.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,13,speed_13,589,0.012457,-6.000000,0.000000,14.000000,6.804950,28.000000,688,896.000000,8.604276,660,146.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,14,speed_14,484,0.012460,-6.000000,0.000000,14.000000,6.419691,18.600000,689,844.000000,7.499704,660,94.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,15,speed_15,526,0.012477,-6.000000,0.000000,14.000000,7.237374,27.600000,689,886.000000,8.481394,660,136.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,16,speed_16,475,0.012472,-5.000000,0.000000,15.000000,6.807672,30.800000,688,895.600000,8.204958,660,145.600000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,17,speed_17,461,0.012468,-5.000000,0.000000,15.000000,6.896766,26.000000,689,916.200000,8.466626,660,166.200000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,18,speed_18,525,0.012479,-5.000000,0.000000,15.000000,7.344041,25.400000,688,908.400000,9.268507,660,158.400000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,19,speed_19,459,0.012507,-6.000000,0.000000,14.000000,7.517330,25.400000,689,866.000000,8.682728,660,116.000000
middlefinger_speed25_force750_20trials_20260303-181122.csv,speed,speed25,25,750,450,20,speed_20,437,0.012480,-5.000000,0.000000,15.000000,6.582359,18.800000,689,779.000000,7.391572,665,29.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,1,speed_01,333,0.012437,-4.720000,0.620967,15.280000,4.489599,22.400000,687,1201.000000,5.557519,652,451.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,2,speed_02,254,0.012469,-2.000000,0.000000,18.000000,5.028423,19.200000,689,1112.000000,6.085621,653,362.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,3,speed_03,288,0.012452,-2.000000,0.000000,18.000000,4.734617,19.000000,687,1128.000000,5.801617,653,378.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,4,speed_04,338,0.012438,-4.000000,0.000000,16.000000,5.367012,17.600000,687,1093.000000,6.386859,654,343.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,5,speed_05,281,0.012443,-4.000000,0.000000,16.000000,4.702088,19.600000,687,1154.000000,5.795918,652,404.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,6,speed_06,261,0.012488,-3.960000,0.120000,16.040000,4.384290,17.200000,688,1178.000000,5.452653,652,428.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,7,speed_07,263,0.012448,-4.000000,0.000000,16.000000,4.098798,16.600000,687,1153.000000,5.186862,652,403.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,8,speed_08,394,0.012446,-5.000000,0.000000,15.000000,4.467299,17.200000,688,1221.000000,5.539750,652,471.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,9,speed_09,227,0.012439,-4.000000,0.000000,16.000000,5.660398,16.400000,690,1116.000000,6.770355,653,366.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,10,speed_10,286,0.012459,-4.000000,0.000000,16.000000,4.066202,17.200000,688,1120.000000,5.144746,653,370.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,11,speed_11,469,0.012404,-4.000000,0.000000,16.000000,4.244127,16.800000,688,1089.000000,5.272386,654,339.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,12,speed_12,287,0.012474,-4.000000,0.000000,16.000000,4.280163,16.000000,689,1098.000000,5.332526,653,348.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,13,speed_13,230,0.012516,-3.840000,0.366606,16.160000,6.779230,18.000000,690,1124.000000,7.842847,653,374.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,14,speed_14,261,0.012468,-4.000000,0.000000,16.000000,4.762709,16.600000,687,1181.000000,5.866444,652,431.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,15,speed_15,416,0.012423,-4.000000,0.000000,16.000000,4.217028,18.000000,686,1114.000000,5.233465,653,364.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,16,speed_16,288,0.012401,-3.720000,0.507543,16.280000,4.092847,18.000000,687,1172.000000,5.142485,653,422.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,17,speed_17,286,0.012441,-5.000000,0.000000,15.000000,4.793084,17.400000,689,1188.000000,5.871515,652,438.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,18,speed_18,280,0.012401,-5.000000,0.000000,15.000000,4.239444,17.800000,686,1161.000000,5.292164,652,411.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,19,speed_19,311,0.012425,-5.000000,0.000000,15.000000,4.587533,15.800000,689,1026.000000,5.580745,655,276.000000
middlefinger_speed50_force750_20trials_20260303-175838.csv,speed,speed50,50,750,450,20,speed_20,274,0.012380,-4.000000,0.000000,16.000000,4.597706,16.000000,689,1198.000000,5.709201,652,448.000000
middlefinger_speed100_force750_20trials_20260303-174453.csv,speed,speed100,100,750,450,1,speed_01,276,0.012426,-4.000000,0.000000,16.000000,3.671770,17.400000,690,1214.000000,4.581831,652,464.000000
middlefinger_speed100_force750_20trials_20260303-174453.csv,speed,speed100,100,750,450,2,speed_02,179,0.012428,-1.960000,0.120000,18.040000,3.596426,22.800000,683,1196.000000,4.488559,653,446.000000
middlefinger_speed100_force750_20trials_20260303-174453.csv,speed,speed100,100,750,450,3,speed_03,185,0.012470,-4.000000,0.000000,16.000000,3.254121,19.200000,687,1360.000000,4.222097,650,610.000000
